Date,TS,RH2M,dMdt,M
2021-01-01,2.477563265834318,97.622752348036,0.3834768440456849,0.0
2021-01-02,3.637563265834318,96.622752348036,0.34072145075167787,0.34072145075167787
2021-01-03,3.767563265834318,95.86275234803601,0.3710238703482461,0.7117453210999239
2021-01-04,4.297563265834318,96.242752348036,0.3211056736381563,1.0328509947380802
2021-01-05,3.857563265834318,97.492752348036,0.1929298914365837,1.225780886174664
2021-01-06,4.027563265834319,95.182752348036,0.25874221836080047,1.4845231045354645
2021-01-07,1.4275632658343183,96.992752348036,0.24202950313289412,1.7265526076683586
2021-01-08,1.4275632658343183,96.242752348036,0.0,1.7265526076683586
2021-01-09,1.8075632658343184,95.622752348036,0.0,1.7265526076683586
2021-01-10,1.8375632658343184,98.80275234803601,0.2648702359420098,1.9914228436103685
2021-01-11,5.827563265834319,96.622752348036,0.16420318610591145,2.15562602971628
2021-01-12,5.517563265834318,90.742752348036,0.0,2.15562602971628
2021-01-13,5.567563265834319,93.742752348036,0.23172169420337085,2.3873477239196506
2021-01-14,6.077563265834319,97.55275234803601,0.13955307633057873,2.526900800250229
2021-01-15,2.727563265834318,87.492752348036,-0.032,2.494900800250229
2021-01-16,4.577563265834319,93.55275234803601,0.10225651592883289,2.5971573161790618
2021-01-17,4.807563265834318,95.122752348036,0.2009572311099359,2.7981145472889977
2021-01-18,5.537563265834319,95.932752348036,0.1751275099168805,2.973242057205878
2021-01-19,9.227563265834318,94.992752348036,0.1404743301713141,3.1137163873771923
2021-01-20,8.897563265834318,93.432752348036,0.13402606972195452,3.2477424570991467
2021-01-21,5.657563265834319,90.932752348036,0.0,3.2477424570991467
2021-01-22,4.047563265834318,95.242752348036,0.0,3.2477424570991467
2021-01-23,2.2075632658343185,95.05275234803601,0.0,3.2477424570991467
2021-01-24,1.8675632658343184,93.992752348036,-0.032,3.2157424570991466
2021-01-25,1.7075632658343183,96.80275234803601,0.0,3.2157424570991466
2021-01-26,3.2375632658343187,94.05275234803601,0.0,3.2157424570991466
2021-01-27,6.797563265834318,99.242752348036,0.10118823473663478,3.3169306918357813
2021-01-28,9.437563265834317,96.182752348036,0.11577061697558005,3.432701308811361
2021-01-29,7.767563265834318,94.242752348036,0.09248079621827171,3.525182105029633
2021-01-30,5.157563265834319,95.05275234803601,0.0,3.525182105029633
2021-01-31,3.4875632658343187,90.86275234803601,-0.032,3.493182105029633
2021-02-01,4.687563265834319,93.182752348036,0.0,3.493182105029633
2021-02-02,8.757563265834317,94.80275234803601,0.10914885919654896,3.602330964226182
2021-02-03,7.007563265834318,95.492752348036,0.10365492789762634,3.7059858921238082
2021-02-04,6.557563265834318,97.682752348036,0.11532710953012436,3.8213130016539325
2021-02-05,6.507563265834318,96.30275234803601,0.09326452875357745,3.91457753040751
2021-02-06,5.647563265834319,95.55275234803601,0.0,3.91457753040751
2021-02-07,1.8275632658343184,87.742752348036,-0.032,3.88257753040751
2021-02-08,0.7775632658343183,87.432752348036,0.0,3.88257753040751
2021-02-09,0.7275632658343183,82.182752348036,-0.0016,3.88097753040751
2021-02-10,0.8275632658343183,83.05275234803601,-0.0016,3.87937753040751
